# Timestep performance metrics.
# Results library: annual.res; (Results SemiDetached_2F)
# Output period: 00:15 on 01/01/26 to 23:45 on 31/12/26  (STS=30m, OTS=30m)
Time  Diffusesolar(W/m^2)
16h30     138.50
17h00     147.50
17h30     147.50
18h00     138.50
18h30     119.25
19h00      89.75
19h30      65.75
20h00      47.25
20h30      32.00
21h00      20.00
21h30      10.75
22h00       4.25
22h30       0.75
23h00       0.25
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       6.50
06h00      19.50
06h30      35.75
07h00      55.25
07h30      77.50
08h00     102.50
08h30     130.00
09h00     160.00
09h30     181.00
10h00     193.00
10h30     202.25
11h00     208.75
11h30     218.00
12h00     230.00
12h30     232.00
13h00     224.00
13h30     208.50
14h00     185.50
14h30     162.00
15h00     138.00
15h30     116.00
16h00      96.00
16h30      81.50
17h00      72.50
17h30      66.00
18h00      62.00
18h30      55.50
19h00      46.50
19h30      36.25
20h00      24.75
20h30      15.75
21h00       9.25
21h30       4.50
22h00       1.50
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30       3.75
07h00      11.25
07h30      18.00
08h00      24.00
08h30      31.00
09h00      39.00
09h30      46.75
10h00      54.25
10h30      66.50
11h00      83.50
11h30     103.75
12h00     127.25
12h30     137.00
13h00     133.00
13h30     125.00
14h00     113.00
14h30     108.25
15h00     110.75
15h30     109.75
16h00     105.25
16h30     104.75
17h00     108.25
17h30     111.00
18h00     113.00
18h30     104.50
19h00      85.50
19h30      67.00
20h00      49.00
20h30      33.00
21h00      19.00
21h30       9.00
22h00       3.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       2.50
06h00       7.50
06h30      17.50
07h00      32.50
07h30      52.00
08h00      76.00
08h30      98.75
09h00     120.25
09h30     137.25
10h00     149.75
10h30     154.75
11h00     152.25
11h30     148.25
12h00     142.75
12h30     140.25
13h00     140.75
13h30     140.00
14h00     138.00
14h30     134.50
15h00     129.50
15h30     122.75
16h00     114.25
16h30     108.00
17h00     104.00
17h30      98.75
18h00      92.25
18h30      83.00
19h00      71.00
19h30      58.75
20h00      46.25
20h30      33.25
21h00      19.75
21h30      10.00
22h00       4.00
22h30       0.75
23h00       0.25
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       2.25
06h00       6.75
06h30      15.00
07h00      27.00
07h30      42.00
08h00      60.00
08h30      82.75
09h00     110.25
09h30     131.50
10h00     146.50
10h30     153.00
11h00     151.00
11h30     155.00
12h00     165.00
12h30     175.75
13h00     187.25
13h30     189.50
14h00     182.50
14h30     175.50
15h00     168.50
15h30     163.25
16h00     159.75
16h30     151.00
17h00     137.00
17h30     124.25
18h00     112.75
18h30     100.25
19h00      86.75
19h30      70.00
20h00      50.00
20h30      32.50
21h00      17.50
21h30       7.50
22h00       2.50
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       3.25
06h00       9.75
06h30      22.50
07h00      41.50
07h30      62.25
08h00      84.75
08h30     100.75
09h00     110.25
09h30     122.25
10h00     136.75
10h30     153.75
11h00     173.25
11h30     180.75
12h00     176.25
12h30     170.25
13h00     162.75
13h30     158.75
14h00     158.25
14h30     154.00
15h00     146.00
15h30     135.75
16h00     123.25
16h30     111.00
17h00      99.00
17h30      90.00
18h00      84.00
18h30      76.75
19h00      68.25
19h30      57.50
20h00      44.50
20h30      31.50
21h00      18.50
21h30       9.00
22h00       3.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       6.25
06h00      18.75
06h30      36.50
07h00      59.50
07h30      83.00
08h00     107.00
08h30     134.00
09h00     164.00
09h30     196.25
10h00     230.75
10h30     257.50
11h00     276.50
11h30     286.50
12h00     287.50
12h30     286.25
13h00     282.75
13h30     280.50
14h00     279.50
14h30     277.25
15h00     273.75
15h30     264.50
16h00     249.50
16h30     230.50
17h00     207.50
17h30     184.00
18h00     160.00
18h30     136.75
19h00     114.25
19h30      90.75
20h00      66.25
20h30      44.00
21h00      24.00
21h30      10.50
22h00       3.50
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       4.25
06h00      12.75
06h30      24.75
07h00      40.25
07h30      54.75
08h00      68.25
08h30      88.00
09h00     114.00
09h30     141.75
10h00     171.25
10h30     200.50
11h00     229.50
11h30     254.00
12h00     274.00
12h30     280.25
13h00     272.75
13h30     260.25
14h00     242.75
14h30     227.00
15h00     213.00
15h30     197.00
16h00     179.00
16h30     158.75
17h00     136.25
17h30     119.25
18h00     107.75
18h30      94.75
19h00      80.25
19h30      63.50
20h00      44.50
20h30      28.75
21h00      16.25
21h30       7.50
22h00       2.50
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       3.50
06h00      10.50
06h30      19.25
07h00      29.75
07h30      48.25
08h00      74.75
08h30     100.75
09h00     126.25
09h30     146.25
10h00     160.75
10h30     171.50
11h00     178.50
11h30     180.00
12h00     176.00
12h30     176.00
13h00     180.00
13h30     182.75
14h00     184.25
14h30     179.75
15h00     169.25
15h30     154.50
16h00     135.50
16h30     118.25
17h00     102.75
17h30      92.50
18h00      87.50
18h30      80.50
19h00      71.50
19h30      58.00
20h00      40.00
20h30      25.25
21h00      13.75
21h30       6.00
22h00       2.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       4.25
06h00      12.75
06h30      28.50
07h00      51.50
07h30      78.25
08h00     108.75
08h30     139.25
09h00     169.75
09h30     197.00
10h00     221.00
10h30     239.50
11h00     252.50
11h30     260.00
12h00     262.00
12h30     259.75
13h00     253.25
13h30     247.25
14h00     241.75
14h30     238.50
15h00     237.50
15h30     231.75
16h00     221.25
16h30     204.25
17h00     180.75
17h30     157.00
18h00     133.00
18h30     109.75
19h00      87.25
19h30      66.50
20h00      47.50
20h30      31.00
21h00      17.00
21h30       7.50
22h00       2.50
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30       7.25
07h00      21.75
07h30      37.25
08h00      53.75
08h30      70.25
09h00      86.75
09h30     107.00
10h00     131.00
10h30     149.00
11h00     161.00
11h30     165.25
12h00     161.75
12h30     162.75
13h00     168.25
13h30     177.75
14h00     191.25
14h30     203.25
15h00     213.75
15h30     216.25
16h00     210.75
16h30     195.25
17h00     169.75
17h30     145.50
18h00     122.50
18h30     104.00
19h00      90.00
19h30      71.50
20h00      48.50
20h30      29.75
21h00      15.25
21h30       6.00
22h00       2.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30      10.00
07h00      30.00
07h30      49.00
08h00      67.00
08h30      81.75
09h00      93.25
09h30     108.00
10h00     126.00
10h30     146.25
11h00     168.75
11h30     181.50
12h00     184.50
12h30     187.25
13h00     189.75
13h30     192.25
14h00     194.75
14h30     194.25
15h00     190.75
15h30     183.25
16h00     171.75
16h30     155.25
17h00     133.75
17h30     117.25
18h00     105.75
18h30      95.00
19h00      85.00
19h30      69.25
20h00      47.75
20h30      29.25
21h00      13.75
21h30       4.50
22h00       1.50
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30       7.75
07h00      23.25
07h30      39.00
08h00      55.00
08h30      72.75
09h00      92.25
09h30     113.25
10h00     135.75
10h30     155.75
11h00     173.25
11h30     187.50
12h00     198.50
12h30     204.00
13h00     204.00
13h30     196.25
14h00     180.75
14h30     172.25
15h00     170.75
15h30     167.00
16h00     161.00
16h30     148.50
17h00     129.50
17h30     113.25
18h00      99.75
18h30      85.50
19h00      70.50
19h30      54.25
20h00      36.75
20h30      22.00
21h00      10.00
21h30       3.00
22h00       1.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30      10.00
07h00      30.00
07h30      48.50
08h00      65.50
08h30      82.75
09h00     100.25
09h30     113.25
10h00     121.75
10h30     128.00
11h00     132.00
11h30     136.75
12h00     142.25
12h30     145.25
13h00     145.75
13h30     151.50
14h00     162.50
14h30     166.50
15h00     163.50
15h30     151.50
16h00     130.50
16h30     115.25
17h00     105.75
17h30      95.00
18h00      83.00
18h30      70.00
19h00      56.00
19h30      43.25
20h00      31.75
20h30      21.00
21h00      11.00
21h30       4.50
22h00       1.50
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30       9.50
07h00      28.50
07h30      44.25
08h00      56.75
08h30      69.25
09h00      81.75
09h30     101.50
10h00     128.50
10h30     156.50
11h00     185.50
11h30     211.75
12h00     235.25
12h30     251.25
13h00     259.75
13h30     260.75
14h00     254.25
14h30     246.25
15h00     236.75
15h30     224.25
16h00     208.75
16h30     193.50
17h00     178.50
17h30     162.75
18h00     146.25
18h30     128.50
19h00     109.50
19h30      86.75
20h00      60.25
20h30      37.25
21h00      17.75
21h30       6.00
22h00       2.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30      11.00
07h00      33.00
07h30      54.25
08h00      74.75
08h30      97.00
09h00     121.00
09h30     146.75
10h00     174.25
10h30     193.25
11h00     203.75
11h30     207.00
12h00     203.00
12h30     198.50
13h00     193.50
13h30     190.50
14h00     189.50
14h30     183.50
15h00     172.50
15h30     163.25
16h00     155.75
16h30     143.75
17h00     127.25
17h30     104.50
18h00      75.50
18h30      56.00
19h00      46.00
19h30      35.25
20h00      23.75
20h30      14.00
21h00       6.00
21h30       1.50
22h00       0.50
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30       4.75
07h00      14.25
07h30      23.00
08h00      31.00
08h30      43.50
09h00      60.50
09h30      74.25
10h00      84.75
10h30      95.00
11h00     105.00
11h30     116.75
12h00     130.25
12h30     153.00
13h00     185.00
13h30     207.25
14h00     219.75
14h30     213.50
15h00     188.50
15h30     164.75
16h00     142.25
16h30     118.75
17h00      94.25
17h30      74.50
18h00      59.50
18h30      48.00
19h00      40.00
19h30      31.50
20h00      22.50
20h30      14.25
21h00       6.75
21h30       2.25
22h00       0.75
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30      10.75
07h00      32.25
07h30      51.00
08h00      67.00
08h30      80.50
09h00      91.50
09h30      99.75
10h00     105.25
10h30     110.50
11h00     115.50
11h30     120.25
12h00     124.75
12h30     135.50
13h00     152.50
13h30     174.00
14h00     200.00
14h30     210.00
15h00     204.00
15h30     193.50
16h00     178.50
16h30     161.25
17h00     141.75
17h30     118.50
18h00      91.50
18h30      70.75
19h00      56.25
19h30      42.75
20h00      30.25
20h30      19.25
21h00       9.75
21h30       3.75
22h00       1.25
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30       4.75
07h00      14.25
07h30      26.50
08h00      41.50
08h30      53.25
09h00      61.75
09h30      65.00
10h00      63.00
10h30      68.50
11h00      81.50
11h30      91.00
12h00      97.00
12h30     111.00
13h00     133.00
13h30     156.00
14h00     180.00
14h30     187.00
15h00     177.00
15h30     162.00
16h00     142.00
16h30     122.50
17h00     103.50
17h30      90.50
18h00      83.50
18h30      73.50
19h00      60.50
19h30      46.00
20h00      30.00
20h30      17.25
21h00       7.75
21h30       2.25
22h00       0.75
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30       7.00
07h00      21.00
07h30      36.00
08h00      52.00
08h30      69.50
09h00      88.50
09h30     109.25
10h00     131.75
10h30     146.50
11h00     153.50
11h30     164.25
12h00     178.75
12h30     193.50
13h00     208.50
13h30     216.50
14h00     217.50
14h30     212.00
15h00     200.00
15h30     186.00
