# Timestep performance metrics.
# Results library: annual.res; (Results SemiDetached_2F)
# Output period: 00:15 on 01/01/26 to 23:45 on 31/12/26  (STS=30m, OTS=30m)
Time  Directnorsolar(W/m^2)
07h30     122.00
08h00     108.00
08h30      94.25
09h00      80.75
09h30      90.00
10h00     122.00
10h30     137.00
11h00     135.00
11h30     125.00
12h00     107.00
12h30      98.25
13h00      98.75
13h30      95.00
14h00      87.00
14h30      87.50
15h00      96.50
15h30     115.00
16h00     143.00
16h30     186.75
17h00     246.25
17h30     279.50
18h00     286.50
18h30     283.25
19h00     269.75
19h30     242.75
20h00     202.25
20h30     136.50
21h00      45.50
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30      11.50
06h00      34.50
06h30      56.50
07h00      77.50
07h30     111.75
08h00     159.25
08h30     202.25
09h00     240.75
09h30     260.75
10h00     262.25
10h30     266.50
11h00     273.50
11h30     286.50
12h00     305.50
12h30     322.00
13h00     336.00
13h30     362.50
14h00     401.50
14h30     449.00
15h00     505.00
15h30     539.50
16h00     552.50
16h30     543.00
17h00     511.00
17h30     473.50
18h00     430.50
18h30     394.25
19h00     364.75
19h30     330.25
20h00     290.75
20h30     203.25
21h00      67.75
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30      45.25
06h00     135.75
06h30     190.25
07h00     208.75
07h30     181.75
08h00     109.25
08h30      70.75
09h00      66.25
09h30      86.75
10h00     132.25
10h30     180.50
11h00     231.50
11h30     240.50
12h00     207.50
12h30     170.50
13h00     129.50
13h30     101.00
14h00      85.00
14h30      65.75
15h00      43.25
15h30      25.75
16h00      13.25
16h30       6.00
17h00       4.00
17h30       2.25
18h00       0.75
18h30      14.00
19h00      42.00
19h30      67.00
20h00      89.00
20h30      75.00
21h00      25.00
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       1.25
06h00       3.75
06h30       6.75
07h00      10.25
07h30      19.50
08h00      34.50
08h30      57.00
09h00      87.00
09h30     100.00
10h00      96.00
10h30      90.00
11h00      82.00
11h30      88.25
12h00     108.75
12h30     142.50
13h00     189.50
13h30     244.50
14h00     307.50
14h30     354.50
15h00     385.50
15h30     411.00
16h00     431.00
16h30     431.75
17h00     413.25
17h30     381.75
18h00     337.25
18h30     318.50
19h00     325.50
19h30     318.00
20h00     296.00
20h30     213.75
21h00      71.25
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.75
06h00       2.25
06h30       9.25
07h00      21.75
07h30      33.25
08h00      43.75
08h30      46.50
09h00      41.50
09h30      37.50
10h00      34.50
10h30      61.25
11h00     117.75
11h30     206.75
12h00     328.25
12h30     387.75
13h00     385.25
13h30     358.00
14h00     306.00
14h30     301.00
15h00     343.00
15h30     383.00
16h00     421.00
16h30     438.75
17h00     436.25
17h30     434.75
18h00     434.25
18h30     405.75
19h00     349.25
19h30     283.50
20h00     208.50
20h30     128.25
21h00      42.75
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30       0.75
07h00       2.25
07h30       4.75
08h00       8.25
08h30      11.75
09h00      15.25
09h30      30.25
10h00      56.75
10h30      78.75
11h00      96.25
11h30     106.50
12h00     109.50
12h30     113.75
13h00     119.25
13h30     129.75
14h00     145.25
14h30     164.50
15h00     187.50
15h30     234.00
16h00     304.00
16h30     388.50
17h00     487.50
17h30     556.50
18h00     595.50
18h30     611.00
19h00     603.00
19h30     569.75
20h00     511.25
20h30     361.50
21h00     120.50
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30      35.75
06h00     107.25
06h30     198.50
07h00     309.50
07h30     384.25
08h00     422.75
08h30     449.25
09h00     463.75
09h30     455.50
10h00     424.50
10h30     384.75
11h00     336.25
11h30     291.75
12h00     251.25
12h30     213.75
13h00     179.25
13h30     181.25
14h00     219.75
14h30     264.00
15h00     314.00
15h30     324.75
16h00     296.25
16h30     318.75
17h00     392.25
17h30     478.25
18h00     576.75
18h30     569.25
19h00     455.75
19h30     361.00
20h00     285.00
20h30     185.25
21h00      61.75
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30       0.00
07h00       0.00
07h30       0.00
08h00       0.00
08h30       2.50
09h00       7.50
09h30      45.75
10h00     117.25
10h30     157.75
11h00     167.25
11h30     142.75
12h00      84.25
12h30      69.25
13h00      97.75
13h30     143.25
14h00     205.75
14h30     262.75
15h00     314.25
15h30     361.00
16h00     403.00
16h30     417.75
17h00     405.25
17h30     382.50
18h00     349.50
18h30     323.75
19h00     305.25
19h30     274.50
20h00     231.50
20h30     157.50
21h00      52.50
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       2.25
06h00       6.75
06h30      15.50
07h00      28.50
07h30      41.00
08h00      53.00
08h30      58.50
09h00      57.50
09h30      77.25
10h00     117.75
10h30     152.50
11h00     181.50
11h30     192.25
12h00     184.75
12h30     206.50
13h00     257.50
13h30     328.75
14h00     420.25
14h30     496.00
15h00     556.00
15h30     581.25
16h00     571.75
16h30     541.75
17h00     491.25
17h30     450.50
18h00     419.50
18h30     387.50
19h00     354.50
19h30     315.75
20h00     271.25
20h30     186.75
21h00      62.25
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30      39.25
06h00     117.75
06h30     192.25
07h00     262.75
07h30     299.00
08h00     301.00
08h30     307.50
09h00     318.50
09h30     321.00
10h00     315.00
10h30     296.50
11h00     265.50
11h30     255.25
12h00     265.75
12h30     287.00
13h00     319.00
13h30     365.00
14h00     425.00
14h30     465.00
15h00     485.00
15h30     478.00
16h00     444.00
16h30     397.75
17h00     339.25
17h30     256.75
18h00     150.25
18h30      74.75
19h00      30.25
19h30       6.25
20h00       2.75
20h30       0.75
21h00       0.25
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30      26.25
06h00      78.75
06h30     138.50
07h00     205.50
07h30     264.00
08h00     314.00
08h30     376.50
09h00     451.50
09h30     505.00
10h00     537.00
10h30     547.50
11h00     536.50
11h30     528.75
12h00     524.25
12h30     514.00
13h00     498.00
13h30     466.25
14h00     418.75
14h30     373.75
15h00     331.25
15h30     295.25
16h00     265.75
16h30     230.25
17h00     188.75
17h30     151.75
18h00     119.25
18h30     100.75
19h00      96.25
19h30      96.25
20h00     100.75
20h30      77.25
21h00      25.75
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30      24.25
06h00      72.75
06h30     143.75
07h00     237.25
07h30     318.00
08h00     386.00
08h30     427.50
09h00     442.50
09h30     442.50
10h00     427.50
10h30     412.50
11h00     397.50
11h30     396.75
12h00     410.25
12h30     440.25
13h00     486.75
13h30     514.25
14h00     522.75
14h30     524.75
15h00     520.25
15h30     529.75
16h00     553.25
16h30     540.50
17h00     491.50
17h30     442.25
18h00     392.75
18h30     362.00
19h00     350.00
19h30     331.25
20h00     305.75
20h30     219.75
21h00      73.25
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       6.25
06h00      18.75
06h30      62.75
07h00     138.25
07h30     208.75
08h00     274.25
08h30     303.25
09h00     295.75
09h30     293.25
10h00     295.75
10h30     310.00
11h00     336.00
11h30     342.00
12h00     328.00
12h30     280.50
13h00     199.50
13h30     128.00
14h00      66.00
14h30      28.75
15h00      16.25
15h30       7.75
16h00       3.25
16h30       1.00
17h00       1.00
17h30       1.50
18h00       2.50
18h30       4.00
19h00       6.00
19h30       7.75
20h00       9.25
20h30       7.50
21h00       2.50
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30       1.25
07h00       3.75
07h30       4.50
08h00       3.50
08h30       2.25
09h00       0.75
09h30       0.00
10h00       0.00
10h30       0.50
11h00       1.50
11h30       2.50
12h00       3.50
12h30       4.25
13h00       4.75
13h30       5.75
14h00       7.25
14h30       7.75
15h00       7.25
15h30       6.25
16h00       4.75
16h30      11.25
17h00      25.75
17h30      50.25
18h00      84.75
18h30     123.50
19h00     166.50
19h30     176.25
20h00     152.75
20h30     105.75
21h00      35.25
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.25
06h00       0.75
06h30       5.00
07h00      13.00
07h30      40.00
08h00      86.00
08h30     146.25
09h00     220.75
09h30     290.50
10h00     355.50
10h30     426.25
11h00     502.75
11h30     573.00
12h00     637.00
12h30     672.25
13h00     678.75
13h30     667.75
14h00     639.25
14h30     631.00
15h00     643.00
15h30     645.50
16h00     638.50
16h30     611.00
17h00     563.00
17h30     518.25
18h00     476.75
18h30     434.25
19h00     390.75
19h30     350.25
20h00     312.75
20h30     220.50
21h00      73.50
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       5.00
06h00      15.00
06h30      20.00
07h00      20.00
07h30      18.00
08h00      14.00
08h30      34.00
09h00      78.00
09h30     115.00
10h00     145.00
10h30     199.00
11h00     277.00
11h30     343.25
12h00     397.75
12h30     430.00
13h00     440.00
13h30     457.75
14h00     483.25
14h30     485.00
15h00     463.00
15h30     444.75
16h00     430.25
16h30     399.50
17h00     352.50
17h30     313.75
18h00     283.25
18h30     271.00
19h00     277.00
19h30     264.25
20h00     232.75
20h30     162.75
21h00      54.25
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30      20.50
06h00      61.50
06h30     100.50
07h00     137.50
07h30     158.25
08h00     162.75
08h30     195.75
09h00     257.25
09h30     307.50
10h00     346.50
10h30     359.50
11h00     346.50
11h30     365.50
12h00     416.50
12h30     460.25
13h00     496.75
13h30     518.75
14h00     526.25
14h30     533.75
15h00     541.25
15h30     557.50
16h00     582.50
16h30     608.50
17h00     635.50
17h30     630.75
18h00     594.25
18h30     550.25
19h00     498.75
19h30     439.50
20h00     372.50
20h30     254.25
21h00      84.75
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       2.75
06h00       8.25
06h30      12.50
07h00      15.50
07h30      16.25
08h00      14.75
08h30      19.25
09h00      29.75
09h30      50.00
10h00      80.00
10h30     119.00
11h00     167.00
11h30     190.25
12h00     188.75
12h30     174.00
13h00     146.00
13h30     141.00
14h00     159.00
14h30     190.25
15h00     234.75
15h30     254.75
16h00     250.25
16h30     232.50
17h00     201.50
17h30     198.25
18h00     222.75
18h30     245.75
19h00     267.25
19h30     273.50
20h00     264.50
20h30     195.00
21h00      65.00
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30      27.50
06h00      82.50
06h30     158.50
07h00     255.50
07h30     341.75
08h00     417.25
08h30     443.00
09h00     419.00
09h30     358.75
10h00     262.25
10h30     191.75
11h00     147.25
11h30     118.00
12h00     104.00
12h30     127.00
13h00     187.00
13h30     239.00
14h00     283.00
14h30     291.25
15h00     263.75
15h30     272.25
16h00     316.75
16h30     369.25
17h00     429.75
17h30     442.50
18h00     407.50
18h30     357.50
19h00     292.50
19h30     240.25
20h00     200.75
20h30     135.75
21h00      45.25
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30      12.50
06h00      37.50
06h30      55.00
